D1,D2,D3,D4,D5,PowerBall,Winners,Jackpot,Date
11.0,23.0,43.0,54.0,60.0,3.0,458500,No,2016-03-19
10.0,12.0,13.0,46.0,50.0,21.0,393149,No,2016-03-16
11.0,28.0,50.0,57.0,62.0,23.0,415903,No,2016-03-12
14.0,23.0,32.0,34.0,68.0,3.0,401612,No,2016-03-09
3.0,27.0,34.0,59.0,69.0,19.0,452291,No,2016-03-05
12.0,13.0,44.0,52.0,62.0,6.0,854537,Yes,2016-03-02
10.0,11.0,21.0,22.0,53.0,18.0,820534,No,2016-02-27
21.0,31.0,64.0,65.0,67.0,5.0,769426,No,2016-02-24
11.0,12.0,15.0,16.0,54.0,25.0,735932,No,2016-02-20
7.0,17.0,27.0,29.0,40.0,25.0,611144,No,2016-02-17
7.0,15.0,18.0,19.0,36.0,20.0,627499,No,2016-02-13
2.0,3.0,40.0,50.0,62.0,5.0,614163,No,2016-02-10
4.0,13.0,31.0,36.0,52.0,8.0,638577,No,2016-02-06
26.0,28.0,31.0,60.0,67.0,23.0,547280,No,2016-02-03
5.0,12.0,16.0,31.0,43.0,18.0,571860,No,2016-01-30
3.0,12.0,40.0,52.0,67.0,21.0,488984,No,2016-01-27
22.0,32.0,34.0,40.0,69.0,19.0,521511,No,2016-01-23
5.0,39.0,44.0,47.0,69.0,24.0,536092,No,2016-01-20
3.0,51.0,52.0,61.0,64.0,6.0,777437,No,2016-01-16
4.0,8.0,19.0,27.0,34.0,10.0,23067311,Yes,2016-01-13
16.0,19.0,32.0,34.0,57.0,13.0,16232797,No,2016-01-09
2.0,11.0,47.0,62.0,63.0,17.0,6297658,No,2016-01-06
5.0,6.0,15.0,29.0,42.0,10.0,1902086,No,2016-01-02
12.0,36.0,38.0,54.0,61.0,22.0,1360166,No,2015-12-30
27.0,40.0,44.0,59.0,65.0,20.0,843652,No,2015-12-26
16.0,38.0,55.0,63.0,67.0,25.0,912188,No,2015-12-23
28.0,30.0,41.0,59.0,68.0,10.0,785286,No,2015-12-19
9.0,10.0,32.0,42.0,55.0,6.0,609189,No,2015-12-16
2.0,14.0,19.0,30.0,62.0,22.0,578874,No,2015-12-12
7.0,10.0,16.0,46.0,56.0,1.0,509556,No,2015-12-09
13.0,27.0,33.0,47.0,68.0,13.0,567159,No,2015-12-05
14.0,18.0,19.0,32.0,64.0,9.0,478361,No,2015-12-02
2.0,6.0,47.0,66.0,67.0,2.0,409294,No,2015-11-28
16.0,29.0,53.0,58.0,69.0,21.0,405212,No,2015-11-25
37.0,47.0,50.0,52.0,57.0,21.0,387910,No,2015-11-21
17.0,40.0,41.0,46.0,69.0,6.0,345161,No,2015-11-18
14.0,22.0,37.0,45.0,66.0,5.0,398002,No,2015-11-14
4.0,26.0,32.0,55.0,64.0,18.0,317629,No,2015-11-11
7.0,16.0,25.0,50.0,53.0,15.0,374423,No,2015-11-07
2.0,12.0,17.0,20.0,65.0,17.0,534802,Yes,2015-11-04
9.0,20.0,25.0,47.0,68.0,7.0,592082,No,2015-10-31
4.0,54.0,56.0,62.0,63.0,10.0,456373,No,2015-10-28
20.0,31.0,56.0,60.0,64.0,2.0,463672,No,2015-10-24
30.0,32.0,42.0,56.0,57.0,11.0,417473,No,2015-10-21
48.0,49.0,57.0,62.0,69.0,19.0,408870,No,2015-10-17
15.0,20.0,29.0,31.0,40.0,1.0,347475,No,2015-10-14
12.0,27.0,29.0,43.0,68.0,1.0,360627,No,2015-10-10
18.0,30.0,40.0,48.0,52.0,9.0,343186,No,2015-10-07
